feature_set_name,feature,age_bin,age_bin_mid,n_sim,n_real,mean_sim,mean_real,mean_difference,std_sim,std_real,std_ratio_sim_to_real,q05_sim,q05_real,q50_sim,q50_real,q95_sim,q95_real,tail_lt_18_5_sim,tail_lt_18_5_real,tail_lt_18_5_difference,tail_ge_30_sim,tail_ge_30_real,tail_ge_30_difference,tail_ge_35_sim,tail_ge_35_real,tail_ge_35_difference,tail_lt_90_sim,tail_lt_90_real,tail_lt_90_difference,tail_ge_140_sim,tail_ge_140_real,tail_ge_140_difference,tail_ge_160_sim,tail_ge_160_real,tail_ge_160_difference
set_a_easy_non_lab,bmi,"(39.999, 50.0]",44.9995,635,612,23.17111600890873,24.04253072136508,-0.8714147124563496,3.7220932507182685,3.3054869453706948,1.1260347755815605,17.966786766052245,19.0827585177222,22.704538345336914,23.63006695505625,29.681013870239255,29.757964894651955,0.07559055118110236,0.03104575163398693,0.04454479954711543,0.048818897637795275,0.04411764705882353,0.004701250578971743,0.006299212598425197,0.0032679738562091504,0.0030312387422160463,,,,,,,,,
set_a_easy_non_lab,bmi,"(50.0, 60.0]",55.0,1173,1190,23.579088342769065,23.541905770554276,0.037182572214788934,3.8439914950100422,3.9522215279892032,0.9726153930864736,17.60138397216797,18.20891821917092,23.21933937072754,23.14594469301315,30.58581390380859,30.009178468111763,0.08013640238704177,0.06218487394957983,0.017951528437461936,0.06308610400682012,0.05042016806722689,0.012665935939593226,0.0076726342710997444,0.005042016806722689,0.002630617464377055,,,,,,,,,
set_a_easy_non_lab,bmi,"(60.0, 70.0]",65.0,853,851,23.584260934961637,23.704345139623886,-0.12008420466224834,3.673798255912005,4.334393988511132,0.8475921352903957,18.033161926269532,17.96055701515605,23.33971405029297,23.3489229024943,29.835343170166013,30.511361313962098,0.0668229777256741,0.08578143360752057,-0.01895845588184647,0.04806565064478312,0.06580493537015276,-0.017739284725369647,0.0035169988276670576,0.007050528789659225,-0.003533529961992167,,,,,,,,,
set_a_easy_non_lab,bmi,"(70.0, 80.0]",75.0,354,363,23.596847485687775,22.97324993220391,0.6235975534838651,3.9157584353774895,4.319047752390072,0.9066254090871279,17.803637981414795,17.2064321426963,23.021037101745605,22.6566370884194,30.439726543426513,29.506192583473894,0.08192090395480225,0.12672176308539945,-0.0448008591305972,0.07909604519774012,0.046831955922865015,0.032264089274875105,0.00847457627118644,0.008264462809917356,0.00021011346126908505,,,,,,,,,
set_a_easy_non_lab,bmi,"(80.0, 90.0]",85.0,65,62,24.08221831688514,22.211332100254356,1.8708862166307831,4.023741947008651,3.8408073744045064,1.0476291973982443,18.29324073791504,17.079004579692622,23.61825942993164,21.3442601922846,31.351495361328123,27.996380189987196,0.06153846153846154,0.12903225806451613,-0.06749379652605458,0.09230769230769231,0.03225806451612903,0.06004962779156328,0.015384615384615385,0.0,0.015384615384615385,,,,,,,,,
set_a_easy_non_lab,sbp,"(39.999, 50.0]",44.9995,635,612,116.45479068305549,119.61220043572986,-3.1574097526743685,15.371226262171378,15.095414907013879,1.0182712006828873,93.09432525634766,99.6666666666667,114.84391784667969,117.1666666666665,142.83591156005858,147.81666666666683,,,,,,,,,,0.026771653543307086,0.0032679738562091504,0.023503679687097937,0.07086614173228346,0.08986928104575163,-0.01900313931346817,0.009448818897637795,0.011437908496732025,-0.0019890895990942303
set_a_easy_non_lab,sbp,"(50.0, 60.0]",55.0,1173,1190,127.20410593330404,127.07857142857142,0.12553450473261307,18.952338882044167,18.91135121950487,1.0021673576924013,99.49186096191406,102.0,124.87583923339844,125.0,162.93355407714844,163.333333333333,,,,,,,,,,0.008525149190110827,0.0033613445378151263,0.005163804652295701,0.2259164535379369,0.21428571428571427,0.011630739252222633,0.05456095481670929,0.06050420168067227,-0.005943246863962977
set_a_easy_non_lab,sbp,"(60.0, 70.0]",65.0,853,851,137.43619898698813,136.36701919310616,1.0691797938819718,21.08171124508237,21.252590181388783,0.9919596183407304,105.25849151611328,105.1666666666665,135.90858459472656,133.666666666667,175.39287719726562,178.83333333333348,,,,,,,,,,0.004689331770222743,0.004700352526439483,-1.1020756216739876e-05,0.4243845252051583,0.3807285546415981,0.04365597056356019,0.1395076201641266,0.13396004700352526,0.005547573160601338
set_a_easy_non_lab,sbp,"(70.0, 80.0]",75.0,354,363,148.2930410783843,144.04683195592287,4.246209122461437,21.590926937644497,22.716172745608624,0.9504649915914355,116.54565200805663,108.0333333333333,146.85618591308594,143.666666666667,186.64683609008787,185.79999999999995,,,,,,,,,,0.0,0.005509641873278237,-0.005509641873278237,0.6440677966101694,0.5674931129476584,0.07657468366251108,0.2853107344632768,0.2066115702479339,0.07869916421534293
set_a_easy_non_lab,sbp,"(80.0, 90.0]",85.0,65,62,159.33812079796425,156.6505376344087,2.6875831635555585,23.001542456351007,18.951229460561823,1.2137229673788725,123.05196838378906,130.11666666666665,159.23902893066406,155.0,194.39710388183593,186.0,,,,,,,,,,0.0,0.0,0.0,0.7692307692307693,0.7903225806451613,-0.02109181141439198,0.47692307692307695,0.43548387096774194,0.04143920595533501
set_b_non_lab_diagnosis,bmi,"(39.999, 50.0]",44.9995,631,612,23.523266633603537,24.04253072136508,-0.5192640877615418,3.8959164419095877,3.3054869453706948,1.1786210341462047,17.94386386871338,19.0827585177222,23.04013442993164,23.63006695505625,30.4403076171875,29.757964894651955,0.07765451664025357,0.03104575163398693,0.046608765006266636,0.061806656101426306,0.04411764705882353,0.017689009042602774,0.011093502377179081,0.0032679738562091504,0.00782552852096993,,,,,,,,,
set_b_non_lab_diagnosis,bmi,"(50.0, 60.0]",55.0,1149,1190,23.561264492927997,23.541905770554276,0.019358722373720383,3.8503035333614886,3.9522215279892032,0.9742124792585783,17.970291519165038,18.20891821917092,23.266151428222656,23.14594469301315,30.60956192016601,30.009178468111763,0.072236727589208,0.06218487394957983,0.01005185363962817,0.05918189730200174,0.05042016806722689,0.008761729234774848,0.011314186248912098,0.005042016806722689,0.0062721694421894085,,,,,,,,,
set_b_non_lab_diagnosis,bmi,"(60.0, 70.0]",65.0,888,851,23.645811157183605,23.704345139623886,-0.05853398244028085,3.6896660135876487,4.334393988511132,0.8512530294586931,17.86222906112671,17.96055701515605,23.489713668823242,23.3489229024943,29.95061321258545,30.511361313962098,0.07995495495495496,0.08578143360752057,-0.005826478652565609,0.04954954954954955,0.06580493537015276,-0.016255385820603215,0.0033783783783783786,0.007050528789659225,-0.003672150411280846,,,,,,,,,
set_b_non_lab_diagnosis,bmi,"(70.0, 80.0]",75.0,343,363,23.24450970252123,22.97324993220391,0.2712597703173216,3.801313272760386,4.319047752390072,0.8801276324525047,17.32228488922119,17.2064321426963,23.031431198120117,22.6566370884194,29.425400352478025,29.506192583473894,0.11078717201166181,0.12672176308539945,-0.01593459107373764,0.04081632653061224,0.046831955922865015,-0.006015629392252773,0.0029154518950437317,0.008264462809917356,-0.005349010914873624,,,,,,,,,
set_b_non_lab_diagnosis,bmi,"(80.0, 90.0]",85.0,66,62,23.380150072502367,22.211332100254356,1.1688179722480108,3.9197187063005794,3.8408073744045064,1.0205455062448445,17.928470611572266,17.079004579692622,23.041565895080566,21.3442601922846,30.835389137268066,27.996380189987196,0.07575757575757576,0.12903225806451613,-0.053274682306940366,0.07575757575757576,0.03225806451612903,0.04349951124144673,0.0,0.0,0.0,,,,,,,,,
set_b_non_lab_diagnosis,sbp,"(39.999, 50.0]",44.9995,631,612,116.30569698617877,119.61220043572986,-3.306503449551087,15.782041238027482,15.095414907013879,1.0454857541341624,92.74467849731445,99.6666666666667,115.1504135131836,117.1666666666665,144.2402801513672,147.81666666666683,,,,,,,,,,0.025356576862123614,0.0032679738562091504,0.022088603005914465,0.08082408874801902,0.08986928104575163,-0.00904519229773261,0.009508716323296355,0.011437908496732025,-0.00192919217343567
